id,left,top,right,bottom,NYECount,Dec1count
5494,1459969.889,6053156.1482,1469969.889,6043156.1482,,
5495,1459969.889,6043156.1482,1469969.889,6033156.1482,,
5496,1459969.889,6033156.1482,1469969.889,6023156.1482,,
5497,1459969.889,6023156.1482,1469969.889,6013156.1482,,
5498,1459969.889,6013156.1482,1469969.889,6003156.1482,,
5499,1459969.889,6003156.1482,1469969.889,5993156.1482,,
5500,1459969.889,5993156.1482,1469969.889,5983156.1482,,
5501,1459969.889,5983156.1482,1469969.889,5973156.1482,,
5502,1459969.889,5973156.1482,1469969.889,5963156.1482,,
5503,1459969.889,5963156.1482,1469969.889,5953156.1482,,
5504,1459969.889,5953156.1482,1469969.889,5943156.1482,,
5505,1459969.889,5943156.1482,1469969.889,5933156.1482,,
5506,1459969.889,5933156.1482,1469969.889,5923156.1482,,
5507,1459969.889,5923156.1482,1469969.889,5913156.1482,,
5508,1459969.889,5913156.1482,1469969.889,5903156.1482,,
5509,1459969.889,5903156.1482,1469969.889,5893156.1482,,
5510,1459969.889,5893156.1482,1469969.889,5883156.1482,,
5511,1459969.889,5883156.1482,1469969.889,5873156.1482,,
5512,1459969.889,5873156.1482,1469969.889,5863156.1482,,
5513,1459969.889,5863156.1482,1469969.889,5853156.1482,,
5514,1459969.889,5853156.1482,1469969.889,5843156.1482,,
5515,1459969.889,5843156.1482,1469969.889,5833156.1482,,
5516,1459969.889,5833156.1482,1469969.889,5823156.1482,,
5517,1459969.889,5823156.1482,1469969.889,5813156.1482,,
5518,1459969.889,5813156.1482,1469969.889,5803156.1482,,
5519,1459969.889,5803156.1482,1469969.889,5793156.1482,,
5520,1459969.889,5793156.1482,1469969.889,5783156.1482,,
5521,1459969.889,5783156.1482,1469969.889,5773156.1482,,
5522,1459969.889,5773156.1482,1469969.889,5763156.1482,,
5523,1459969.889,5763156.1482,1469969.889,5753156.1482,,
5524,1459969.889,5753156.1482,1469969.889,5743156.1482,,
5525,1459969.889,5743156.1482,1469969.889,5733156.1482,,
5526,1459969.889,5733156.1482,1469969.889,5723156.1482,,
5527,1459969.889,5723156.1482,1469969.889,5713156.1482,,
5528,1459969.889,5713156.1482,1469969.889,5703156.1482,,
5529,1459969.889,5703156.1482,1469969.889,5693156.1482,,
5530,1459969.889,5693156.1482,1469969.889,5683156.1482,,
5531,1459969.889,5683156.1482,1469969.889,5673156.1482,,
5532,1459969.889,5673156.1482,1469969.889,5663156.1482,,
5533,1459969.889,5663156.1482,1469969.889,5653156.1482,,
5534,1459969.889,5653156.1482,1469969.889,5643156.1482,,
5535,1459969.889,5643156.1482,1469969.889,5633156.1482,,
5536,1459969.889,5633156.1482,1469969.889,5623156.1482,,
5537,1459969.889,5623156.1482,1469969.889,5613156.1482,,
5538,1459969.889,5613156.1482,1469969.889,5603156.1482,,
5539,1459969.889,5603156.1482,1469969.889,5593156.1482,,
5540,1459969.889,5593156.1482,1469969.889,5583156.1482,,
5541,1459969.889,5583156.1482,1469969.889,5573156.1482,,
5542,1459969.889,5573156.1482,1469969.889,5563156.1482,,
5543,1459969.889,5563156.1482,1469969.889,5553156.1482,,
5544,1459969.889,5553156.1482,1469969.889,5543156.1482,,
5545,1459969.889,5543156.1482,1469969.889,5533156.1482,,
5546,1459969.889,5533156.1482,1469969.889,5523156.1482,,
5547,1459969.889,5523156.1482,1469969.889,5513156.1482,,
5548,1459969.889,5513156.1482,1469969.889,5503156.1482,,
5549,1459969.889,5503156.1482,1469969.889,5493156.1482,,
5550,1459969.889,5493156.1482,1469969.889,5483156.1482,,
5551,1459969.889,5483156.1482,1469969.889,5473156.1482,,
5552,1459969.889,5473156.1482,1469969.889,5463156.1482,,
5553,1459969.889,5463156.1482,1469969.889,5453156.1482,,
5554,1459969.889,5453156.1482,1469969.889,5443156.1482,,
5555,1459969.889,5443156.1482,1469969.889,5433156.1482,,
5556,1459969.889,5433156.1482,1469969.889,5423156.1482,,
5557,1459969.889,5423156.1482,1469969.889,5413156.1482,,
5558,1459969.889,5413156.1482,1469969.889,5403156.1482,,
5559,1459969.889,5403156.1482,1469969.889,5393156.1482,,
5560,1459969.889,5393156.1482,1469969.889,5383156.1482,,
5561,1459969.889,5383156.1482,1469969.889,5373156.1482,,
5562,1459969.889,5373156.1482,1469969.889,5363156.1482,,
5563,1459969.889,5363156.1482,1469969.889,5353156.1482,7162437.097,5769904.899
5564,1459969.889,5353156.1482,1469969.889,5343156.1482,26964762.2525,21722231.096
5565,1459969.889,5343156.1482,1469969.889,5333156.1482,68252473.8834,58785862.627
5566,1459969.889,5333156.1482,1469969.889,5323156.1482,212843154.0513,232757633.929
5567,1459969.889,5323156.1482,1469969.889,5313156.1482,285462763.016,320547352.267
5568,1459969.889,5313156.1482,1469969.889,5303156.1482,283265088.2236,317925454.275
5569,1459969.889,5303156.1482,1469969.889,5293156.1482,438034331.7482,517355510.094
5570,1459969.889,5293156.1482,1469969.889,5283156.1482,446778185.9984,522607174.596
5571,1459969.889,5283156.1482,1469969.889,5273156.1482,302628260.3937,288877250.713
5572,1459969.889,5273156.1482,1469969.889,5263156.1482,117327513.6493,39683377.769
5573,1459969.889,5263156.1482,1469969.889,5253156.1482,33891906.4319,33521776.403
5574,1459969.889,5253156.1482,1469969.889,5243156.1482,33702567.7499,32348830.161
5575,1459969.889,5243156.1482,1469969.889,5233156.1482,30968979.3509,15643062.056
5576,1459969.889,5233156.1482,1469969.889,5223156.1482,30850839.1471,14905236.812
5577,1459969.889,5223156.1482,1469969.889,5213156.1482,30850839.4939,14905236.98
5578,1459969.889,5213156.1482,1469969.889,5203156.1482,27919235.0678,16864919.088
5579,1459969.889,5203156.1482,1469969.889,5193156.1482,21887690.6838,20897342.705
5580,1459969.889,5193156.1482,1469969.889,5183156.1482,21887690.955,20897342.964
5581,1459969.889,5183156.1482,1469969.889,5173156.1482,21887691.1666,20897343.166
5582,1459969.889,5173156.1482,1469969.889,5163156.1482,77631745.7552,79474789.299
5583,1459969.889,5163156.1482,1469969.889,5153156.1482,338198850.0977,353287403.652
5584,1459969.889,5153156.1482,1469969.889,5143156.1482,423472735.4314,442790418.567
5585,1459969.889,5143156.1482,1469969.889,5133156.1482,387844201.1462,403420277.428
5586,1459969.889,5133156.1482,1469969.889,5123156.1482,349058217.515,355891813.271
5587,1459969.889,5123156.1482,1469969.889,5113156.1482,1419009338.3099,1509881076.128
5588,1459969.889,5113156.1482,1469969.889,5103156.1482,1235019142.4591,1361299150.125
5589,1459969.889,5103156.1482,1469969.889,5093156.1482,5433070183.0176,5631034073.469
5590,1459969.889,5093156.1482,1469969.889,5083156.1482,3219064874.0917,2988710483.266
5591,1459969.889,5083156.1482,1469969.889,5073156.1482,10331138059.8745,7235700289.953
5592,1459969.889,5073156.1482,1469969.889,5063156.1482,,
5593,1459969.889,5063156.1482,1469969.889,5053156.1482,,
5594,1459969.889,5053156.1482,1469969.889,5043156.1482,,
5595,1459969.889,5043156.1482,1469969.889,5033156.1482,,
5596,1459969.889,5033156.1482,1469969.889,5023156.1482,,
5597,1459969.889,5023156.1482,1469969.889,5013156.1482,,
5598,1459969.889,5013156.1482,1469969.889,5003156.1482,,
5599,1459969.889,5003156.1482,1469969.889,4993156.1482,,
5600,1459969.889,4993156.1482,1469969.889,4983156.1482,,
5601,1459969.889,4983156.1482,1469969.889,4973156.1482,,
5602,1459969.889,4973156.1482,1469969.889,4963156.1482,,
5603,1459969.889,4963156.1482,1469969.889,4953156.1482,,
5604,1459969.889,4953156.1482,1469969.889,4943156.1482,,
5605,1459969.889,4943156.1482,1469969.889,4933156.1482,,
5606,1459969.889,4933156.1482,1469969.889,4923156.1482,,
5607,1459969.889,4923156.1482,1469969.889,4913156.1482,,
5608,1459969.889,4913156.1482,1469969.889,4903156.1482,,
5609,1459969.889,4903156.1482,1469969.889,4893156.1482,,
5610,1459969.889,4893156.1482,1469969.889,4883156.1482,,
5611,1459969.889,4883156.1482,1469969.889,4873156.1482,,
5612,1459969.889,4873156.1482,1469969.889,4863156.1482,,
5613,1459969.889,4863156.1482,1469969.889,4853156.1482,,
5614,1459969.889,4853156.1482,1469969.889,4843156.1482,,
5615,1459969.889,4843156.1482,1469969.889,4833156.1482,,
5616,1459969.889,4833156.1482,1469969.889,4823156.1482,,
5617,1459969.889,4823156.1482,1469969.889,4813156.1482,,
5618,1459969.889,4813156.1482,1469969.889,4803156.1482,,
5619,1459969.889,4803156.1482,1469969.889,4793156.1482,,
5620,1459969.889,4793156.1482,1469969.889,4783156.1482,,
5621,1459969.889,4783156.1482,1469969.889,4773156.1482,,
5622,1459969.889,4773156.1482,1469969.889,4763156.1482,,
5623,1459969.889,4763156.1482,1469969.889,4753156.1482,,
5624,1459969.889,4753156.1482,1469969.889,4743156.1482,,
5625,1469969.889,6223156.1482,1479969.889,6213156.1482,,
5626,1469969.889,6213156.1482,1479969.889,6203156.1482,,
5627,1469969.889,6203156.1482,1479969.889,6193156.1482,,
5628,1469969.889,6193156.1482,1479969.889,6183156.1482,,
5629,1469969.889,6183156.1482,1479969.889,6173156.1482,,
5630,1469969.889,6173156.1482,1479969.889,6163156.1482,,
5631,1469969.889,6163156.1482,1479969.889,6153156.1482,,
5632,1469969.889,6153156.1482,1479969.889,6143156.1482,,
5633,1469969.889,6143156.1482,1479969.889,6133156.1482,,
5634,1469969.889,6133156.1482,1479969.889,6123156.1482,,
5635,1469969.889,6123156.1482,1479969.889,6113156.1482,,
5636,1469969.889,6113156.1482,1479969.889,6103156.1482,,
5637,1469969.889,6103156.1482,1479969.889,6093156.1482,,
5638,1469969.889,6093156.1482,1479969.889,6083156.1482,,
5639,1469969.889,6083156.1482,1479969.889,6073156.1482,,
5640,1469969.889,6073156.1482,1479969.889,6063156.1482,,
5641,1469969.889,6063156.1482,1479969.889,6053156.1482,,
5642,1469969.889,6053156.1482,1479969.889,6043156.1482,,
5643,1469969.889,6043156.1482,1479969.889,6033156.1482,,
5644,1469969.889,6033156.1482,1479969.889,6023156.1482,,
5645,1469969.889,6023156.1482,1479969.889,6013156.1482,,
5646,1469969.889,6013156.1482,1479969.889,6003156.1482,,
5647,1469969.889,6003156.1482,1479969.889,5993156.1482,,
5648,1469969.889,5993156.1482,1479969.889,5983156.1482,,
5649,1469969.889,5983156.1482,1479969.889,5973156.1482,,
5650,1469969.889,5973156.1482,1479969.889,5963156.1482,,
5651,1469969.889,5963156.1482,1479969.889,5953156.1482,,
5652,1469969.889,5953156.1482,1479969.889,5943156.1482,,
5653,1469969.889,5943156.1482,1479969.889,5933156.1482,,
5654,1469969.889,5933156.1482,1479969.889,5923156.1482,,
5655,1469969.889,5923156.1482,1479969.889,5913156.1482,,
5656,1469969.889,5913156.1482,1479969.889,5903156.1482,,
5657,1469969.889,5903156.1482,1479969.889,5893156.1482,,
5658,1469969.889,5893156.1482,1479969.889,5883156.1482,,
5659,1469969.889,5883156.1482,1479969.889,5873156.1482,,
5660,1469969.889,5873156.1482,1479969.889,5863156.1482,,
5661,1469969.889,5863156.1482,1479969.889,5853156.1482,,
5662,1469969.889,5853156.1482,1479969.889,5843156.1482,,
5663,1469969.889,5843156.1482,1479969.889,5833156.1482,,
5664,1469969.889,5833156.1482,1479969.889,5823156.1482,,
5665,1469969.889,5823156.1482,1479969.889,5813156.1482,,
5666,1469969.889,5813156.1482,1479969.889,5803156.1482,,
5667,1469969.889,5803156.1482,1479969.889,5793156.1482,,
5668,1469969.889,5793156.1482,1479969.889,5783156.1482,,
5669,1469969.889,5783156.1482,1479969.889,5773156.1482,,
5670,1469969.889,5773156.1482,1479969.889,5763156.1482,,
5671,1469969.889,5763156.1482,1479969.889,5753156.1482,,
5672,1469969.889,5753156.1482,1479969.889,5743156.1482,,
5673,1469969.889,5743156.1482,1479969.889,5733156.1482,,
5674,1469969.889,5733156.1482,1479969.889,5723156.1482,,
5675,1469969.889,5723156.1482,1479969.889,5713156.1482,,
5676,1469969.889,5713156.1482,1479969.889,5703156.1482,,
5677,1469969.889,5703156.1482,1479969.889,5693156.1482,,
5678,1469969.889,5693156.1482,1479969.889,5683156.1482,,
5679,1469969.889,5683156.1482,1479969.889,5673156.1482,,
5680,1469969.889,5673156.1482,1479969.889,5663156.1482,,
5681,1469969.889,5663156.1482,1479969.889,5653156.1482,,
5682,1469969.889,5653156.1482,1479969.889,5643156.1482,,
5683,1469969.889,5643156.1482,1479969.889,5633156.1482,,
5684,1469969.889,5633156.1482,1479969.889,5623156.1482,,
5685,1469969.889,5623156.1482,1479969.889,5613156.1482,,
5686,1469969.889,5613156.1482,1479969.889,5603156.1482,,
5687,1469969.889,5603156.1482,1479969.889,5593156.1482,,
5688,1469969.889,5593156.1482,1479969.889,5583156.1482,,
5689,1469969.889,5583156.1482,1479969.889,5573156.1482,,
5690,1469969.889,5573156.1482,1479969.889,5563156.1482,,
5691,1469969.889,5563156.1482,1479969.889,5553156.1482,,
5692,1469969.889,5553156.1482,1479969.889,5543156.1482,,
5693,1469969.889,5543156.1482,1479969.889,5533156.1482,,
5694,1469969.889,5533156.1482,1479969.889,5523156.1482,,
5695,1469969.889,5523156.1482,1479969.889,5513156.1482,,
5696,1469969.889,5513156.1482,1479969.889,5503156.1482,,
5697,1469969.889,5503156.1482,1479969.889,5493156.1482,,
5698,1469969.889,5493156.1482,1479969.889,5483156.1482,,
5699,1469969.889,5483156.1482,1479969.889,5473156.1482,,
5700,1469969.889,5473156.1482,1479969.889,5463156.1482,,
5701,1469969.889,5463156.1482,1479969.889,5453156.1482,,
5702,1469969.889,5453156.1482,1479969.889,5443156.1482,,
5703,1469969.889,5443156.1482,1479969.889,5433156.1482,,
5704,1469969.889,5433156.1482,1479969.889,5423156.1482,,
5705,1469969.889,5423156.1482,1479969.889,5413156.1482,,
5706,1469969.889,5413156.1482,1479969.889,5403156.1482,,
5707,1469969.889,5403156.1482,1479969.889,5393156.1482,,
5708,1469969.889,5393156.1482,1479969.889,5383156.1482,,
5709,1469969.889,5383156.1482,1479969.889,5373156.1482,38813457.6484,33816450.548
5710,1469969.889,5373156.1482,1479969.889,5363156.1482,67380935.5717,54280628.926
5711,1469969.889,5363156.1482,1479969.889,5353156.1482,81054034.9724,65295383.004
5712,1469969.889,5353156.1482,1479969.889,5343156.1482,85005294.6148,68478432.581
5713,1469969.889,5343156.1482,1479969.889,5333156.1482,103516708.1433,91690939.147
5714,1469969.889,5333156.1482,1479969.889,5323156.1482,210696747.8785,226110680.919
5715,1469969.889,5323156.1482,1479969.889,5313156.1482,289293196.8745,324680012.437
5716,1469969.889,5313156.1482,1479969.889,5303156.1482,146552806.3548,161534793.146
5717,1469969.889,5303156.1482,1479969.889,5293156.1482,252352534.6135,296440540.743
5718,1469969.889,5293156.1482,1479969.889,5283156.1482,281602182.7776,261034246.574
5719,1469969.889,5283156.1482,1479969.889,5273156.1482,155742379.558,47938635.591
5720,1469969.889,5273156.1482,1479969.889,5263156.1482,102008746.2886,38554082.994
5721,1469969.889,5263156.1482,1479969.889,5253156.1482,33894075.7493,33523922.03
5722,1469969.889,5253156.1482,1479969.889,5243156.1482,32624964.7132,25753930.881
5723,1469969.889,5243156.1482,1479969.889,5233156.1482,30852813.379,14906190.64
5724,1469969.889,5233156.1482,1479969.889,5223156.1482,30852813.7343,14906190.812
5725,1469969.889,5223156.1482,1479969.889,5213156.1482,30852813.8598,14906190.873
5726,1469969.889,5213156.1482,1479969.889,5203156.1482,30845587.0749,14911518.071
5727,1469969.889,5203156.1482,1479969.889,5193156.1482,24869683.9057,18905719.473
5728,1469969.889,5193156.1482,1479969.889,5183156.1482,21889091.5689,20898680.204
5729,1469969.889,5183156.1482,1479969.889,5173156.1482,22797575.1226,21904070.269
5730,1469969.889,5173156.1482,1479969.889,5163156.1482,279821653.8229,292079544.199
5731,1469969.889,5163156.1482,1479969.889,5153156.1482,426527172.0132,446105304.431
5732,1469969.889,5153156.1482,1479969.889,5143156.1482,426527176.2701,446105308.883
5733,1469969.889,5143156.1482,1479969.889,5133156.1482,449723200.9951,471888101.194
5734,1469969.889,5133156.1482,1479969.889,5123156.1482,504388968.0963,529053421.024
5735,1469969.889,5123156.1482,1479969.889,5113156.1482,1035192118.1234,1138756477.034
5736,1469969.889,5113156.1482,1479969.889,5103156.1482,979193336.9886,1066438165.734
5737,1469969.889,5103156.1482,1479969.889,5093156.1482,178143304.412,192317564.616
5738,1469969.889,5093156.1482,1479969.889,5083156.1482,,
5739,1469969.889,5083156.1482,1479969.889,5073156.1482,,
5740,1469969.889,5073156.1482,1479969.889,5063156.1482,,
5741,1469969.889,5063156.1482,1479969.889,5053156.1482,,
5742,1469969.889,5053156.1482,1479969.889,5043156.1482,,
5743,1469969.889,5043156.1482,1479969.889,5033156.1482,,
5744,1469969.889,5033156.1482,1479969.889,5023156.1482,,
5745,1469969.889,5023156.1482,1479969.889,5013156.1482,,
5746,1469969.889,5013156.1482,1479969.889,5003156.1482,,
5747,1469969.889,5003156.1482,1479969.889,4993156.1482,,
5748,1469969.889,4993156.1482,1479969.889,4983156.1482,,
5749,1469969.889,4983156.1482,1479969.889,4973156.1482,,
5750,1469969.889,4973156.1482,1479969.889,4963156.1482,,
5751,1469969.889,4963156.1482,1479969.889,4953156.1482,,
5752,1469969.889,4953156.1482,1479969.889,4943156.1482,,
5753,1469969.889,4943156.1482,1479969.889,4933156.1482,,
5754,1469969.889,4933156.1482,1479969.889,4923156.1482,,
5755,1469969.889,4923156.1482,1479969.889,4913156.1482,,
5756,1469969.889,4913156.1482,1479969.889,4903156.1482,,
5757,1469969.889,4903156.1482,1479969.889,4893156.1482,,
5758,1469969.889,4893156.1482,1479969.889,4883156.1482,,
5759,1469969.889,4883156.1482,1479969.889,4873156.1482,,
5760,1469969.889,4873156.1482,1479969.889,4863156.1482,,
5761,1469969.889,4863156.1482,1479969.889,4853156.1482,,
5762,1469969.889,4853156.1482,1479969.889,4843156.1482,,
5763,1469969.889,4843156.1482,1479969.889,4833156.1482,,
5764,1469969.889,4833156.1482,1479969.889,4823156.1482,,
5765,1469969.889,4823156.1482,1479969.889,4813156.1482,,
5766,1469969.889,4813156.1482,1479969.889,4803156.1482,,
5767,1469969.889,4803156.1482,1479969.889,4793156.1482,,
5768,1469969.889,4793156.1482,1479969.889,4783156.1482,,
5769,1469969.889,4783156.1482,1479969.889,4773156.1482,,
5770,1469969.889,4773156.1482,1479969.889,4763156.1482,,
5771,1469969.889,4763156.1482,1479969.889,4753156.1482,,
5772,1469969.889,4753156.1482,1479969.889,4743156.1482,,
5773,1479969.889,6223156.1482,1489969.889,6213156.1482,,
5774,1479969.889,6213156.1482,1489969.889,6203156.1482,,
5775,1479969.889,6203156.1482,1489969.889,6193156.1482,,
5776,1479969.889,6193156.1482,1489969.889,6183156.1482,,
5777,1479969.889,6183156.1482,1489969.889,6173156.1482,,
5778,1479969.889,6173156.1482,1489969.889,6163156.1482,,
5779,1479969.889,6163156.1482,1489969.889,6153156.1482,,
5780,1479969.889,6153156.1482,1489969.889,6143156.1482,,
5781,1479969.889,6143156.1482,1489969.889,6133156.1482,,
5782,1479969.889,6133156.1482,1489969.889,6123156.1482,,
5783,1479969.889,6123156.1482,1489969.889,6113156.1482,,
5784,1479969.889,6113156.1482,1489969.889,6103156.1482,,
5785,1479969.889,6103156.1482,1489969.889,6093156.1482,,
5786,1479969.889,6093156.1482,1489969.889,6083156.1482,,
5787,1479969.889,6083156.1482,1489969.889,6073156.1482,,
5788,1479969.889,6073156.1482,1489969.889,6063156.1482,,
5789,1479969.889,6063156.1482,1489969.889,6053156.1482,,
5790,1479969.889,6053156.1482,1489969.889,6043156.1482,,
5791,1479969.889,6043156.1482,1489969.889,6033156.1482,,
5792,1479969.889,6033156.1482,1489969.889,6023156.1482,,
5793,1479969.889,6023156.1482,1489969.889,6013156.1482,,
5794,1479969.889,6013156.1482,1489969.889,6003156.1482,,
5795,1479969.889,6003156.1482,1489969.889,5993156.1482,,
5796,1479969.889,5993156.1482,1489969.889,5983156.1482,,
5797,1479969.889,5983156.1482,1489969.889,5973156.1482,,
5798,1479969.889,5973156.1482,1489969.889,5963156.1482,,
5799,1479969.889,5963156.1482,1489969.889,5953156.1482,,
5800,1479969.889,5953156.1482,1489969.889,5943156.1482,,
5801,1479969.889,5943156.1482,1489969.889,5933156.1482,,
5802,1479969.889,5933156.1482,1489969.889,5923156.1482,,
5803,1479969.889,5923156.1482,1489969.889,5913156.1482,,
5804,1479969.889,5913156.1482,1489969.889,5903156.1482,,
5805,1479969.889,5903156.1482,1489969.889,5893156.1482,,
5806,1479969.889,5893156.1482,1489969.889,5883156.1482,,
5807,1479969.889,5883156.1482,1489969.889,5873156.1482,,
5808,1479969.889,5873156.1482,1489969.889,5863156.1482,,
5809,1479969.889,5863156.1482,1489969.889,5853156.1482,,
5810,1479969.889,5853156.1482,1489969.889,5843156.1482,,
5811,1479969.889,5843156.1482,1489969.889,5833156.1482,,
5812,1479969.889,5833156.1482,1489969.889,5823156.1482,,
5813,1479969.889,5823156.1482,1489969.889,5813156.1482,,
5814,1479969.889,5813156.1482,1489969.889,5803156.1482,,
5815,1479969.889,5803156.1482,1489969.889,5793156.1482,,
5816,1479969.889,5793156.1482,1489969.889,5783156.1482,,
5817,1479969.889,5783156.1482,1489969.889,5773156.1482,,
5818,1479969.889,5773156.1482,1489969.889,5763156.1482,,
5819,1479969.889,5763156.1482,1489969.889,5753156.1482,,
5820,1479969.889,5753156.1482,1489969.889,5743156.1482,,
5821,1479969.889,5743156.1482,1489969.889,5733156.1482,,
5822,1479969.889,5733156.1482,1489969.889,5723156.1482,,
5823,1479969.889,5723156.1482,1489969.889,5713156.1482,,
5824,1479969.889,5713156.1482,1489969.889,5703156.1482,,
5825,1479969.889,5703156.1482,1489969.889,5693156.1482,,
5826,1479969.889,5693156.1482,1489969.889,5683156.1482,,
5827,1479969.889,5683156.1482,1489969.889,5673156.1482,,
5828,1479969.889,5673156.1482,1489969.889,5663156.1482,,
5829,1479969.889,5663156.1482,1489969.889,5653156.1482,,
5830,1479969.889,5653156.1482,1489969.889,5643156.1482,,
5831,1479969.889,5643156.1482,1489969.889,5633156.1482,,
5832,1479969.889,5633156.1482,1489969.889,5623156.1482,,
5833,1479969.889,5623156.1482,1489969.889,5613156.1482,,
5834,1479969.889,5613156.1482,1489969.889,5603156.1482,,
5835,1479969.889,5603156.1482,1489969.889,5593156.1482,,
5836,1479969.889,5593156.1482,1489969.889,5583156.1482,,
5837,1479969.889,5583156.1482,1489969.889,5573156.1482,,
5838,1479969.889,5573156.1482,1489969.889,5563156.1482,,
5839,1479969.889,5563156.1482,1489969.889,5553156.1482,,
5840,1479969.889,5553156.1482,1489969.889,5543156.1482,,
5841,1479969.889,5543156.1482,1489969.889,5533156.1482,,
5842,1479969.889,5533156.1482,1489969.889,5523156.1482,,
5843,1479969.889,5523156.1482,1489969.889,5513156.1482,,
5844,1479969.889,5513156.1482,1489969.889,5503156.1482,,
5845,1479969.889,5503156.1482,1489969.889,5493156.1482,,
5846,1479969.889,5493156.1482,1489969.889,5483156.1482,,
5847,1479969.889,5483156.1482,1489969.889,5473156.1482,,
5848,1479969.889,5473156.1482,1489969.889,5463156.1482,,
5849,1479969.889,5463156.1482,1489969.889,5453156.1482,,
5850,1479969.889,5453156.1482,1489969.889,5443156.1482,,
5851,1479969.889,5443156.1482,1489969.889,5433156.1482,,
5852,1479969.889,5433156.1482,1489969.889,5423156.1482,,
5853,1479969.889,5423156.1482,1489969.889,5413156.1482,,
5854,1479969.889,5413156.1482,1489969.889,5403156.1482,,
5855,1479969.889,5403156.1482,1489969.889,5393156.1482,,
5856,1479969.889,5393156.1482,1489969.889,5383156.1482,,
5857,1479969.889,5383156.1482,1489969.889,5373156.1482,3464176231.1197,3853778502.6
5858,1479969.889,5373156.1482,1489969.889,5363156.1482,390119714.9233,377955380.972
5859,1479969.889,5363156.1482,1489969.889,5353156.1482,85010317.2268,68482478.689
5860,1479969.889,5353156.1482,1489969.889,5343156.1482,73681161.7066,59543754.624
5861,1479969.889,5343156.1482,1489969.889,5333156.1482,131818904.8219,142937772.263
5862,1479969.889,5333156.1482,1489969.889,5323156.1482,187751564.8577,208023862.592
5863,1479969.889,5323156.1482,1489969.889,5313156.1482,205155086.3843,228487217.044
5864,1479969.889,5313156.1482,1489969.889,5303156.1482,61105789.0599,63788160.576
5865,1479969.889,5303156.1482,1489969.889,5293156.1482,61028946.9872,63700214.011
5866,1479969.889,5293156.1482,1489969.889,5283156.1482,121196643.0507,49573525.523
5867,1479969.889,5283156.1482,1489969.889,5273156.1482,152302240.3994,42270049.641
5868,1479969.889,5273156.1482,1489969.889,5263156.1482,125311317.0119,40276754.06
5869,1479969.889,5263156.1482,1489969.889,5253156.1482,33896078.2561,33525902.667
5870,1479969.889,5253156.1482,1489969.889,5243156.1482,32082469.1697,22423656.541
5871,1479969.889,5243156.1482,1489969.889,5233156.1482,30854636.1749,14907071.304
5872,1479969.889,5233156.1482,1489969.889,5223156.1482,30854636.1091,14907071.272
5873,1479969.889,5223156.1482,1489969.889,5213156.1482,30854636.7818,14907071.597
5874,1479969.889,5213156.1482,1489969.889,5203156.1482,30854637.0694,14907071.736
5875,1479969.889,5203156.1482,1489969.889,5193156.1482,95349133.1941,84100666.356
5876,1479969.889,5193156.1482,1489969.889,5183156.1482,195350821.6712,205224456.994
5877,1479969.889,5183156.1482,1489969.889,5173156.1482,343057235.7348,376163547.322
5878,1479969.889,5173156.1482,1489969.889,5163156.1482,945621324.8014,1080148649.199
5879,1479969.889,5163156.1482,1489969.889,5153156.1482,473261428.7532,506455628.628
5880,1479969.889,5153156.1482,1489969.889,5143156.1482,472442787.582,499883388.04
5881,1479969.889,5143156.1482,1489969.889,5133156.1482,1103985666.6187,1236983411.128
5882,1479969.889,5133156.1482,1489969.889,5123156.1482,815949054.1565,896173909.632
5883,1479969.889,5123156.1482,1489969.889,5113156.1482,506914186.0571,531980995.219
5884,1479969.889,5113156.1482,1489969.889,5103156.1482,193363831.2531,203014152.771
5885,1479969.889,5103156.1482,1489969.889,5093156.1482,,
5886,1479969.889,5093156.1482,1489969.889,5083156.1482,,
5887,1479969.889,5083156.1482,1489969.889,5073156.1482,,
5888,1479969.889,5073156.1482,1489969.889,5063156.1482,,
5889,1479969.889,5063156.1482,1489969.889,5053156.1482,,
5890,1479969.889,5053156.1482,1489969.889,5043156.1482,,
5891,1479969.889,5043156.1482,1489969.889,5033156.1482,,
5892,1479969.889,5033156.1482,1489969.889,5023156.1482,,
5893,1479969.889,5023156.1482,1489969.889,5013156.1482,,
5894,1479969.889,5013156.1482,1489969.889,5003156.1482,,
5895,1479969.889,5003156.1482,1489969.889,4993156.1482,,
5896,1479969.889,4993156.1482,1489969.889,4983156.1482,,
5897,1479969.889,4983156.1482,1489969.889,4973156.1482,,
5898,1479969.889,4973156.1482,1489969.889,4963156.1482,,
5899,1479969.889,4963156.1482,1489969.889,4953156.1482,,
5900,1479969.889,4953156.1482,1489969.889,4943156.1482,,
5901,1479969.889,4943156.1482,1489969.889,4933156.1482,,
5902,1479969.889,4933156.1482,1489969.889,4923156.1482,,
5903,1479969.889,4923156.1482,1489969.889,4913156.1482,,
5904,1479969.889,4913156.1482,1489969.889,4903156.1482,,
5905,1479969.889,4903156.1482,1489969.889,4893156.1482,,
5906,1479969.889,4893156.1482,1489969.889,4883156.1482,,
5907,1479969.889,4883156.1482,1489969.889,4873156.1482,,
5908,1479969.889,4873156.1482,1489969.889,4863156.1482,,
5909,1479969.889,4863156.1482,1489969.889,4853156.1482,,
5910,1479969.889,4853156.1482,1489969.889,4843156.1482,,
5911,1479969.889,4843156.1482,1489969.889,4833156.1482,,
5912,1479969.889,4833156.1482,1489969.889,4823156.1482,,
5913,1479969.889,4823156.1482,1489969.889,4813156.1482,,
